prefLabel_en,verbatim_term,identity,title
sand,lean sand,p084v_4,Sand for lead, the most excellent of all, for high and low reliefs
sand,sand of bone,p067v_2,Bones of the foot of oxen for sand
sand,neatest sand that can be found for copper,p067v_2,Bones of the foot of oxen for sand
sand,common glass sand,p068r_3,Casting
sand,sand near my area,p069r_2,Sand
sand,sand from corp rock,p069r_2,Sand
sand,slightly coarser sand,p069r_2,Sand
sand,lean sands,p069r_2,Sand
sand,lean sands,p084v_4,Sand for lead, the most excellent of all, for high and low reliefs
sand,very fine sands,p069r_2,Sand
sand,sand of calcined glass,p069r_2,Sand
sand,the finest sand you have,p081r_1,Sand
sand,soft &amp; fine sand,p083v_2, Molding in relief on one part and hollow on the other
sand,coarse sand,p083v_2, Molding in relief on one part and hollow on the other
sand,sand from thoulouse,p084r_5,Sand from a mine in Thoulouse
sand,sand from thoulouse,p085v_4,Experimented sands
sand,sand from thoulouse,p087r_1,Sand from Thoulouse
sand,sand from a mine in thoulouse,p084r_5,Sand from a mine in Thoulouse
sand,natural sand,p084r_5,Sand from a mine in Thoulouse
sand,natural sand,p089r_3,Natural sand
sand,fat sand,p084v_1,Sand
sand,fat sand,p087v_1,Sand, slate, and burned earth
sand,fat sand,p089r_1,Sand of burnt ox bones and rock salt
sand,sand from the mine,p085v_3,Sand from the mine
sand,sand from the mine,p085v_4,Experimented sands
sand,sand from the mine,p086v_1,Excellent sand for lead, tin, and copper
sand,sand from the mine,p088v_1,Sand from pulverized rock salt and sand from the mine finely ground on marble 
sand,bone sand,p085v_4,Experimented sands
sand,experimented sands,p085v_4,Experimented sands
sand,excellent sand for lead,p086v_1,Excellent sand for lead, tin, and copper
sand,fine casting sand,p086v_1,Excellent sand for lead, tin, and copper
sand,very burnt sand,p087v_1,Sand, slate, and burned earth
sand,very finely ground sands,p087v_1,Sand, slate, and burned earth
sand,sand of the mine of thoulouse,p087v_3,Sand of the mine of Thoulouse
sand,sand from pulverized rock salt,p088v_1,Sand from pulverized rock salt and sand from the mine finely ground on marble 
sand,mineral sand,p088v_2,Mineral sand
sand,fat sands,p088v_2,Mineral sand
sand,artificial sands,p088v_2,Mineral sand
sand,sand of burnt ox bones and rock salt,p089r_1,Sand of burnt ox bones and rock salt
sand,glassmakers’ white sand from the mine,p089v_2,Glassmakers’ white sand from the mine, mixed with sal ammoniac
sand,sand, white mai, like salt,p089v_2,Glassmakers’ white sand from the mine, mixed with sal ammoniac
sand,sand from a mine,p090r_3,All sands can be rendered good
sand,sand from river tellins and mussels,p092v_1,Sand from river tellins and mussels
sand,impalpable white sand,p092v_1,Sand from river tellins and mussels
sand,white sand,p098v_5,Founding
sand,lean white sand,p098v_5,Founding
sand,fine sand,p103v_2,Cast
sand,fine sand,p152v_1,Repairing cast things
sand,most excellent sand one can find for molding in a frame,p106r_1,For casting
sand,sand for molding flowers &amp; leaves &amp; delicate things,p106r_2,Making gold run for casting
sand,liquid sand,p107r_1,Catching lizards and snakes
sand,the most excellent sand that can be found for lead,p107r_1,Catching lizards and snakes
sand,tempered sand,p113r_1,Tempering the sand and molding the first cast
sand,tempered sand,p115r_1,Make the cast, reheat the molds, &amp;c Note about everything above |-|
sand,tempered sand,p116r_2,Molding de en noyau with the same sand, wax images or lead medals and suchlike
sand,tempered sand,p117r_1,A means of molding flowers and plants
sand,tempered sand,p126v_3,Plants difficult to burn in the noyau
sand,tempered sand,p127v_1,Founders’ earth
sand,tempered sand,p129r_4,Molded roses
sand,tempered sand,p129v_4,Spider molded on a leaf
sand,tempered sand,p133v_3,Various animals entwined
sand,tempered sand,p134r_1,For mending a pierced mold
sand,tempered sand,p139v_1,Cast of wax to represent an animal that one has not got
sand,tempered sand,p144r_1,Turtles
sand,tempered sand,p145v_1,Molding plants and flowers
sand,tempered sand,p149v_3,Molding a fly
sand,tempered sand,p153r_1,Molding hollow for seals or other things
sand,tempered sand,p155r_1,Molding a rose
sand,tempered sand,p157v_2,Molding a bird
sand,wet sand,p114r_1,Second cast
sand,sand of plaster,p116r_2,Molding de en noyau with the same sand, wax images or lead medals and suchlike
sand,sand that was used,p117v_3,Sand that was used
sand,excellent sand,p118v_1,Casting in frames
sand,sand used for the noyau,p118v_1,Casting in frames
sand,sand that was used in the reheated noyaulx,p118v_1,Casting in frames
sand,sand, the finest that you can,p118v_1,Casting in frames
sand,perfect sand for the frame,p119r_1,Advice about the above
sand,sand that you use for the noyau,p119r_1,Advice about the above
sand,common sand,p120r_2,Sand for casting in gold
sand,common sand of goldsmiths,p120r_2,Sand for casting in gold
sand,sand for casting in gold,p120r_2,Sand for casting in gold
sand,sand with which goldsmiths buff enamels,p120v_6,Keeping dry flowers in the same state all year
sand,any lean sand that does not hold together,p120v_6,Keeping dry flowers in the same state all year
sand,fresh sand,p122v_1,Cleaning the bowl and the spoon with which one tempers the sand
sand,sand of the second cast,p124v_3,A means to make the gate for small female lizards
sand,sand of noyau,p125r_1,Plaster
sand,sand of noyau,p154r_4,Iron scales
sand,clear sand,p126v_3,Plants difficult to burn in the noyau
sand,lean delicate sand,p128r_1,Casting in silver and gold
sand,common sand from the mine,p132v_1,Common sand from the mine
sand,sand of crocum,p134r_2,Sand of crocum
sand,sand for molds of flat medals,p137v_1,Tempering sand for molds of flat medals
sand,thicker tempered sand,p145v_1,Molding plants and flowers
sand,thick sand,p145v_1,Molding plants and flowers
sand,sand which served for the molds,p150v_1,Molding hollow
sand,molding sand,p150v_1,Molding hollow
sand,sand for flowers,p160r_2,Sand for flowers
sand,sand for frames,p161r_1,Preparation of sand for frames
sand,bad sand,p164v_2,Sand
galipot,galipot,p004v_1,Black varnish for sword guard, bands for trunks, &amp;c
galipot,galipot,p097r_1,Black varnish
pitch,pitch,p004v_1,Black varnish for sword guard, bands for trunks, &amp;c
pitch,pitch,p075v_1,For making gray wood
pitch,pitch,p094r_1,Furbisher
pitch,pitch,p103r_2,Against dogs’ mange
pitch,black pitch,p004v_1,Black varnish for sword guard, bands for trunks, &amp;c
pitch,black pitch,p004v_3,Varnish of iron etchers
pitch,fine pitch,p074v_3,Recipe for white gum
pitch,resins resin pitch,p075r_1,Red gum
jet,jet,p004v_1,Black varnish for sword guard, bands for trunks, &amp;c
jet,jet,p038r_4,Amber
jet,jet,p063r_4,Shadows
jet,jet,p065r_1,Shadows
lampblack,lampblack,p004v_2,Black varnish without fire, without disassembling the harnesses or removing the bands from trunks
lampblack,lampblack,p051r_2,Cutters of printing plates
lampblack,lampblack,p076v_2,For making black goumiche
linen,linen,p004v_3,Varnish of iron etchers
linen,linen,p007v_3,For relieving the pain of G.
linen,linen,p008r_1,Lettering of gold on paper
linen,linen,p008r_3,Tempering of balls for piercing armor of proof
linen,linen,p029v_4,Seat for gold
linen,linen,p051r_2,Cutters of printing plates
linen,linen,p052r_1,The work done in Algiers
linen,linen,p068r_3,Casting
linen,linen,p069r_2,Sand
linen,linen,p080v_1,Founders of small works  of tin
linen,linen,p081r_1,Sand
linen,linen,p081r_4,Carton
linen,linen,p084v_4,Sand for lead, the most excellent of all, for high and low reliefs
linen,linen,p098r_3,Locksmith
linen,linen,p107r_1,Catching lizards and snakes
linen,linen,p114r_1,Second cast
linen,linen,p120v_6,Keeping dry flowers in the same state all year
linen,burnt linen,p068r_3,Casting
linen,coarse linen,p129r_3,Viper color
linen,bad linen,p149r_1,Softening iron and rendering it very soft
steel,steel,p004v_3,Varnish of iron etchers
steel,steel,p005r_1,Steel mirrors
steel,steel,p011v_1,Color of Damascus steel on knives
steel,steel,p039v_3,Tracing some history on glass
steel,steel,p050v_2,Curried steel and files
steel,steel,p067v_1,Files
steel,steel,p101v_2,Topaz
steel,steel,p112v_1,For molding Making the arrangement and disposition of the animal
steel,steel,p125r_2,Scimitars
steel,steel,p128r_1,Casting in silver and gold
steel,steel,p136v_1,For casting in latten
steel,steel,p137r_1,For casting in red copper
steel,steel,p138v_1,Talcum mixed in the molds
steel,steel,p138v_3,Counterfeit diamonds put in a work
steel,damascus steel,p011v_1,Color of Damascus steel on knives
steel,damascus steel,p055v_2,Damascus steel
steel,a steel,p024v_3,A steel touch-hole
steel,fine steel,p050v_2,Curried steel and files
steel,the finest steel,p050v_2,Curried steel and files
steel,purified steel,p050v_2,Curried steel and files
steel,better steel &amp; iron,p094r_1,Furbisher
steel,broken steel,p123r_1, A means di far correr lotnegra
steel,untempered steel,p170r_1,Currency medals
salt,salt,p004v_3,Varnish of iron etchers
salt,salt,p010r_5,Powder for hourglasses
salt,salt,p020r_2,Glassworker
salt,salt,p056r_1,Excellent tempering bath for cuirass bodies
salt,salt,p067v_1,Files
salt,salt,p078r_3,For making green trwood
salt,salt,p084r_3,Eau magistra
salt,salt,p084v_2,Eau Magistra
salt,salt,p089v_1,Sal ammoniac and alabaster
salt,salt,p098v_5,Founding
salt,salt,p100v_1,Gemstones
salt,salt,p101r_2,Salt for melting
salt,salt,p103v_3,For making colors run
salt,salt,p104r_3,Good mixture to color gold
salt,salt,p128v_1,Whitening of cast silver
salt,salt,p141r_1,Molding a crayfish
salt,salts,p072r_2,Casting in copper 
salt,salts,p088v_1,Sand from pulverized rock salt and sand from the mine finely ground on marble 
salt,salts,p089r_1,Sand of burnt ox bones and rock salt
salt,salts,p090r_3,All sands can be rendered good
salt,salts,p100v_1,Gemstones
salt,salts,p123r_1, A means di far correr lotnegra
salt,salt extracted from cabbage ash,p002r_2,Against pains
salt,common salt,p009v_1,Painters
salt,common salt,p101r_2,Salt for melting
salt,common salt,p104r_1,For eating away and dissolving entirely pure gold
salt,common salt,p116v_3,Cast for copper and latten
salt,common salt,p120v_3,Making silver run
salt,common salt,p128v_1,Whitening of cast silver
salt,common salt,p147v_4,Cast of latten
salt,common salt,p148r_2,Whitening
salt,finely pulverized common salt,p010r_5,Powder for hourglasses
salt,pulverized salt,p037v_3,Yellow Amber
salt,mineral salt,p038r_4,Amber
salt,mineral salt,p040r_3,Vinegar
salt,salt called by the english de armonic,p038r_4,Amber
salt,cardona salt,p040r_3,Vinegar
salt,rock salt,p047r_1,For teeth
salt,rock salt,p084r_3,Eau magistra
salt,rock salt,p088v_1,Sand from pulverized rock salt and sand from the mine finely ground on marble 
salt,rock salt,p123r_1, A means di far correr lotnegra
salt,white salt,p052v_2,Colors
salt,white salt,p159v_4,Plaster alone
salt,salt of saltwort,p068r_3,Casting
salt,salt of tartar,p068r_3,Casting
salt,salts appropriate for metals,p089v_1,Sal ammoniac and alabaster
salt,alkali salt,p100r_5,Windows that the sun will not pass
salt,alkali salt,p100v_1,Gemstones
salt,coarse salt,p102r_1,Provisions for the work of Colchis
salt,coarse salt,p104r_2,For etching on iron
verdigri,verdigris,p004v_3,Varnish of iron etchers
verdigri,verdigris,p006r_1,For laying down and seating burnished gold and giving red or green or blue
verdigri,verdigris,p012r_1,For molding sulfur
verdigri,verdigris,p039v_3,Tracing some history on glass
verdigri,verdigris,p057v_2,Painter
verdigri,verdigris,p063r_6,Verdigris and another very beautiful bright green
verdigri,verdigris,p064r_5,Double layer
verdigri,verdigris,p065v_3,Glazing
verdigri,verdigris,p065v_7,
verdigri,verdigris,p066r_6" continued="yes,* Or mat
verdigri,verdigris,p073r_3,For ridding bone or horn of grease
verdigri,verdigris,p073r_4,For making gray wood
verdigri,verdigris,p074v_4,Green gum
verdigri,verdigris,p075r_4,For making aquafortis
verdigri,verdigris,p075v_1,For making gray wood
verdigri,verdigris,p078r_3,For making green trwood
verdigri,verdigris,p078v_3,For making bone or horn green
verdigri,verdigris,p105r_2,Drying colors
verdigri,verdigris,p129r_3,Viper color
verdigri,verdigris,p134v_1,For making ☀ run
verdigri,verdigris,p135r_1,Couleur for gold or mixture
verdigri,verdigris,p158v_1,Colors for green leaves
tin,tin,p005r_1,Steel mirrors
tin,tin,p006v_2,For stampings to embellish and encrust or cover the edges of mirrors, the tops of chests, or the friezes of bed valances
tin,tin,p007r_1,For gilding with gold color and tinsel
tin,tin,p008v_3,Polishing of stones
tin,tin,p008v_4,Mixture of Pewterers 
tin,tin,p012v_3,For whitening enilanroc
tin,tin,p016v_4,Keeping oranges
tin,tin,p017r_1,On the gunner
tin,tin,p024r_1,Grenades
tin,tin,p028v_1,Pewterers
tin,tin,p030r_2,Pewterer
tin,tin,p032v_3,Founder
tin,tin,p037r_1,Founder
tin,tin,p039v_3,Tracing some history on glass
tin,tin,p040v_3,Metal
tin,tin,p044r_2,Pewterer
tin,tin,p048v_2,Lead, tin
tin,tin,p049r_1,Casting of lead
tin,tin,p049r_4,Pewterers
tin,tin,p053r_3,Casting of lead
tin,tin,p053r_6,Casting of lead and copper
tin,tin,p055v_4,For casting
tin,tin,p068r_3,Casting
tin,tin,p069r_2,Sand
tin,tin,p071r_3,Mulled and sugared wine
tin,tin,p072v_1,Casting
tin,tin,p073r_5,For making bronze in gold color
tin,tin,p075r_3,Bronze like tin
tin,tin,p076v_4,For gilding iron or tin
tin,tin,p079r_3,For making bronze in the color of gold
tin,tin,p079v_3,Tin for casting
tin,tin,p079v_4,Mixture for printers
tin,tin,p080v_1,Founders of small works  of tin
tin,tin,p081r_1,Sand
tin,tin,p082v_2,Casting lead in lead
tin,tin,p086v_1,Excellent sand for lead, tin, and copper
tin,tin,p087v_3,Sand of the mine of Thoulouse
tin,tin,p089r_1,Sand of burnt ox bones and rock salt
tin,tin,p089r_3,Natural sand
tin,tin,p091r_2,Molding with cuttlefish bone
tin,tin,p092r_2,Molding hollow on one side and in relief on the other
tin,tin,p092r_3,Potin
tin,tin,p092v_2,Congealing mercury
tin,tin,p092v_3,Mixture
tin,tin,p098r_3,Locksmith
tin,tin,p102v_3,Cast
tin,tin,p103v_2,Cast
tin,tin,p104v_2,For casting
tin,tin,p107r_1,Catching lizards and snakes
tin,tin,p108r_2,Spalt
tin,tin,p110v_3,Cast of lead and tin
tin,tin,p111v_2,Sanguine
tin,tin,p113r_1,Tempering the sand and molding the first cast
tin,tin,p115r_1,Make the cast, reheat the molds, &amp;c Note about everything above |-|
tin,tin,p115v_1,Cast of tin
tin,tin,p115v_3,Reheating the noyau molds
tin,tin,p116v_2,Mixture of tin and lead
tin,tin,p118v_1,Casting in frames
tin,tin,p119r_1,Advice about the above
tin,tin,p119v_1,Fashion of preparing a spalt spat
tin,tin,p123r_1, A means di far correr lotnegra
tin,tin,p124v_2,Casting with gold
tin,tin,p128r_1,Casting in silver and gold
tin,tin,p129r_3,Viper color
tin,tin,p131v_1,When the cast of tin or lead becomes porous
tin,tin,p132r_1,Mold made in two casts
tin,tin,p134r_2,Sand of crocum
tin,tin,p134v_2, For gold casts in large works
tin,tin,p135v_1,Casting in ☼
tin,tin,p137r_2,Huile tingente to make metals run
tin,tin,p139r_1,Casts of lead and tin
tin,tin,p140v_3,Cast of lead and tin in plaster
tin,tin,p145r_2,Cuttlefish bone
tin,tin,p145v_2,
tin,tin,p149r_4,Repairing a medal
tin,tin,p150r_2,Various alloys of tin and lead
tin,tin,p150r_3,Molds
tin,tin,p150v_1,Molding hollow
tin,tin,p152v_1,Repairing cast things
tin,tin,p153r_1,Molding hollow for seals or other things
tin,tin,p154r_4,Iron scales
tin,tin,p154v_1,Latten
tin,tin,p154v_5,Strawberries
tin,tin,p155r_1,Molding a rose
tin,tin,p155v_1,Rose
tin,tin,p156r_1,Molding promptly and reducing a hollow form to a relief
tin,tin,p156v_1,Molding a fly
tin,tin,p157r_3,Cleaning and degreasing your works cast from tin and others
tin,tin,p158r_1,Mercury in the molds for cleaning
tin,tin,p158v_3,Candle smoke
tin,tin,p159r_3, Fish glue
tin,tin,p159r_4,Tin and lead
tin,tin,p160v_2,Delicate work of gold or of silver
tin,tin,p170r_5,Thick works of tin
tin,soft tin,p005r_1,Steel mirrors
tin,soft tin,p006v_2,For stampings to embellish and encrust or cover the edges of mirrors, the tops of chests, or the friezes of bed valances
tin,soft tin,p048v_2,Lead, tin
tin,soft tin,p068r_3,Casting
tin,soft tin,p072v_1,Casting
tin,soft tin,p073r_5,For making bronze in gold color
tin,soft tin,p080v_1,Founders of small works  of tin
tin,soft tin,p084v_3,Lead
tin,soft tin,p089r_1,Sand of burnt ox bones and rock salt
tin,soft tin,p092r_1,Sand Mixture easy to melt
tin,soft tin,p092r_2,Molding hollow on one side and in relief on the other
tin,looking-glass tin,p005v_1,For bronzing in yellow and white
tin,looking-glass tin,p028v_1,Pewterers
tin,looking-glass tin,p032v_2,Glassworker
tin,looking-glass tin,p049r_1,Casting of lead
tin,looking-glass tin,p074r_1,For bronzing white
tin,looking-glass tin,p075r_3,Bronze like tin
tin,looking-glass tin,p088r_6,Looking-glass tin
tin,looking-glass tin,p110v_3,Cast of lead and tin
tin,looking-glass tin,p115v_1,Cast of tin
tin,looking-glass tin,p116v_2,Mixture of tin and lead
tin,looking-glass tin,p118r_3,For grottos
tin,looking-glass tin,p118r_4,Looking-glass tin
tin,looking-glass tin,p118v_1,Casting in frames
tin,looking-glass tin,p119r_1,Advice about the above
tin,looking-glass tin,p123r_1, A means di far correr lotnegra
tin,looking-glass tin,p131v_1,When the cast of tin or lead becomes porous
tin,looking-glass tin,p139r_1,Casts of lead and tin
tin,looking-glass tin,p149r_4,Repairing a medal
tin,fine tin,p008v_4,Mixture of Pewterers 
tin,fine tin,p017r_1,On the gunner
tin,fine tin,p028v_1,Pewterers
tin,fine tin,p032v_3,Founder
tin,fine tin,p048v_2,Lead, tin
tin,fine tin,p049r_4,Pewterers
tin,fine tin,p079v_3,Tin for casting
tin,fine tin,p092r_1,Sand Mixture easy to melt
tin,fine tin,p092r_2,Molding hollow on one side and in relief on the other
tin,fine tin,p092v_3,Mixture
tin,fine tin,p110v_3,Cast of lead and tin
tin,fine tin,p111r_3,For red copper
